p_T, Eta, Phi, p_T-corr, N-Trk, Angularity, Mean-p_T, p_T_1, p_T_2, p_T_3, p_T_4, p_T_5, X_tru
35.532, -0.0784086, 0.132533, -74.8761, 58, 0.972322, 0.61262, 2.36421, 2.29603, 2.20751, 1.79868, 1.45883, 0.0310118
21.822, 0.437048, 0.178532, -88.5861, 37, 0.190964, 0.589784, 2.04582, 1.78332, 1.57994, 1.49315, 1.43737, 0.0481979
13.3067, -0.253719, 5.00332, -97.1014, 26, 0.162082, 0.511796, 1.43352, 1.08029, 0.9473, 0.908913, 0.820801, 0
99.9407, -0.111502, 5.25386, -8.16065, 195, 0.266472, 0.512516, 2.99747, 1.96523, 1.96205, 1.871, 1.84909, 0.0628546
95.415, -0.0573707, 1.13758, -12.6864, 204, 0.258114, 0.46772, 3.04629, 1.73402, 1.64332, 1.5137, 1.50493, 0.00181235
91.0915, -0.267393, 3.45146, -17.0099, 150, 0.272767, 0.607276, 2.58786, 2.40198, 2.32802, 2.1916, 2.07644, 0.00374058
89.4552, 0.212555, 6.11652, -18.6462, 163, 2.42818, 0.548805, 2.39512, 2.29025, 2.28873, 2.2092, 2.09539, 0.0430957
80.8008, 0.293251, 4.71736, -27.3006, 155, 0.249412, 0.521295, 2.2098, 1.92178, 1.7982, 1.74958, 1.70136, 0.0259068
76.8049, 0.240859, 3.88014, -31.2965, 159, 0.231552, 0.48305, 2.80597, 1.88802, 1.87304, 1.49369, 1.42428, 0.0128876
76.5199, -0.0688817, 3.05649, -31.5814, 131, 0.233446, 0.584122, 3.71108, 2.28074, 2.14138, 1.93863, 1.83761, 0.023855
76.0394, -0.260674, 0.633712, -32.0619, 163, 0.256565, 0.4665, 2.79386, 2.14221, 1.90333, 1.61409, 1.58988, 0.020005
64.996, -0.428678, 5.86264, -43.1054, 131, 0.228723, 0.496152, 2.37514, 2.2671, 1.70145, 1.63065, 1.44209, 0.0121911
56.4671, -0.498494, 2.36647, -51.6342, 81, 0.245453, 0.697125, 2.65179, 2.33062, 1.70073, 1.59925, 1.51345, 0.0350696
51.5825, 0.349832, 1.2972, -56.5188, 110, 0.268002, 0.468932, 1.47954, 1.45574, 1.40476, 1.373, 1.33699, 0.00896627
29.0507, -0.199349, 3.95303, -79.0507, 64, 0.203536, 0.453917, 2.27828, 2.03688, 1.28691, 1.17508, 1.06738, 0.00374289
20.2406, -0.468889, 1.11746, -87.8607, 34, 0.192585, 0.595312, 2.42481, 1.21654, 1.14925, 0.984048, 0.942774, 0.0262208
16.4265, 0.42753, 2.027, -91.6748, 32, 0.171697, 0.513329, 1.25561, 0.918862, 0.917918, 0.901077, 0.842179, 0.00272195
14.5051, -0.271138, 0.116504, -93.5962, 28, 1.05148, 0.51804, 1.62991, 1.383, 1.37349, 1.28563, 1.06619, 0
11.0807, -0.149876, 1.53699, -97.0207, 26, 0.175856, 0.42618, 1.4526, 1.1816, 0.839716, 0.776117, 0.728449, 0
10.9055, 0.0430334, 4.28269, -97.1958, 22, 0.0812296, 0.495705, 2.85385, 1.19075, 0.850687, 0.781083, 0.734002, 0.0541251
92.9851, -0.422408, 4.06015, -13.8514, 161, 0.237406, 0.577547, 3.03297, 2.49515, 2.48983, 2.10084, 2.09389, 0.0109164
90.6392, -0.250769, 3.46092, -16.1974, 175, 0.239726, 0.517938, 2.41236, 2.29342, 2.03547, 1.92916, 1.85463, 0.0184662
81.9414, 0.122935, 2.33304, -24.8951, 183, 0.269999, 0.447767, 2.41112, 1.77833, 1.70379, 1.68857, 1.63003, 0.008532
79.9313, -0.325895, 4.91407, -26.9053, 158, 0.248822, 0.505894, 2.55498, 2.19863, 1.69165, 1.67029, 1.53867, 0.00807632
71.4537, 0.351075, 5.01157, -35.3829, 135, 0.232886, 0.529286, 2.40373, 2.22457, 2.00556, 1.89157, 1.85544, 0.000890215
63.4571, 0.406671, 1.97472, -43.3795, 113, 0.239801, 0.561567, 1.94231, 1.94056, 1.88472, 1.78019, 1.75556, 0.011098
48.4067, -0.161424, 1.9697, -58.4298, 90, 0.236513, 0.537852, 2.27919, 2.26866, 1.76158, 1.64174, 1.50504, 0.00115825
34.4888, 0.229304, 3.68702, -72.3478, 67, 0.21552, 0.514758, 2.38556, 1.72735, 1.36929, 1.29429, 1.21348, 0.0287492
31.7069, 0.308867, 1.49359, -75.1296, 58, 0.204074, 0.546671, 3.03653, 2.13449, 1.53777, 1.45903, 1.30123, 0.00563233
28.9073, -0.226065, 5.93493, -77.9292, 61, 0.236319, 0.47389, 2.81788, 1.87718, 1.40404, 1.2049, 1.15515, 0.0891593
26.6249, 0.158342, 0.580979, -80.2116, 54, 0.226137, 0.493054, 1.84261, 1.31343, 1.17029, 1.11733, 1.00327, 0
14.2788, -0.297184, 4.44158, -92.5577, 35, 0.178128, 0.407967, 1.20446, 1.09948, 0.830958, 0.780595, 0.742244, 0
10.2294, 0.132864, 4.63368, -96.6071, 22, 0.148722, 0.464974, 1.37932, 1.03188, 0.885434, 0.843253, 0.718542, 0
97.6433, 0.449093, 0.579656, -9.61029, 162, 0.2508, 0.602737, 3.18141, 2.929, 2.46765, 2.21503, 2.1782, 0.01559
95.8567, 0.123164, 5.08403, -11.3969, 199, 0.264906, 0.481692, 2.26743, 2.19524, 2.17735, 2.14442, 2.13218, 0.00229079
87.8345, -0.467131, 1.24744, -19.4191, 173, 0.252724, 0.507714, 2.69762, 2.15084, 1.88591, 1.75659, 1.57869, 0.00124876
66.3826, -0.282579, 4.45321, -40.871, 138, 0.268078, 0.481033, 2.82918, 2.54121, 1.91236, 1.50834, 1.48085, 0.00406372
62.5373, -0.134261, 1.94603, -44.7163, 128, 0.263823, 0.488573, 2.68538, 2.48187, 1.90005, 1.66268, 1.6399, 0.0341665
60.5533, 0.449466, 5.67117, -46.7004, 129, 0.253915, 0.469405, 2.22843, 2.22494, 1.77835, 1.62036, 1.48671, 0.0184113
57.3079, -0.125662, 3.00828, -49.9458, 92, 0.237939, 0.622912, 4.02483, 1.98474, 1.91404, 1.78056, 1.74145, 0.00412665
56.1616, -0.224168, 5.99911, -51.0921, 116, 0.983407, 0.484151, 2.87271, 1.54393, 1.4227, 1.347, 1.31128, 0
52.2607, 0.283697, 4.22377, -54.9929, 89, 0.224044, 0.587199, 2.14697, 1.93712, 1.74888, 1.67372, 1.5235, 0.00186222
34.809, -0.116806, 3.47044, -72.4446, 67, 0.198116, 0.519537, 1.69322, 1.6703, 1.46283, 1.24834, 1.24049, 0.0186319
22.7729, 0.115514, 0.925756, -84.4807, 43, 0.146984, 0.529602, 2.46303, 2.13626, 1.42513, 1.11092, 1.06271, 0.00677878
22.7721, 0.303855, 3.67939, -84.4815, 47, 0.240381, 0.484513, 1.55028, 1.2653, 1.23566, 1.05655, 0.99031, 0.010061
13.0222, 0.212867, 2.73268, -94.2314, 30, 0.10888, 0.434074, 1.1783, 1.13821, 0.76099, 0.689801, 0.677488, 0.0379403
12.0727, -0.00107271, 1.42473, -95.181, 28, 0.0951047, 0.431167, 1.53273, 1.24551, 1.06259, 0.799332, 0.66131, 0
11.2012, -0.132819, 0.129535, -96.0524, 22, 0.123723, 0.509146, 1.51571, 1.30607, 1.0077, 0.940019, 0.852766, 0
99.6488, 0.179088, 0.613971, -10.9265, 217, 0.263013, 0.459211, 2.304, 2.24386, 1.63168, 1.63098, 1.45332, 0.0106175
99.3124, -0.193408, 4.06644, -11.2629, 192, 0.242543, 0.517252, 2.6437, 1.81021, 1.63314, 1.62552, 1.56431, 0.00478003
82.4456, 0.352697, 0.0339145, -28.1297, 159, 3.49974, 0.518526, 2.30205, 2.25345, 2.24606, 1.73245, 1.72216, 0.0425534
74.2385, 0.497594, 5.03494, -36.3368, 125, 0.260079, 0.593908, 2.58249, 2.2321, 1.98592, 1.98265, 1.86578, 0.00738167
71.0326, -0.215327, 1.18654, -39.5427, 155, 0.253371, 0.458275, 1.92959, 1.824, 1.67821, 1.65557, 1.50083, 0
69.4143, -0.0952084, 5.78816, -41.1611, 124, 0.247642, 0.559793, 3.3422, 2.97088, 2.53415, 1.95677, 1.8892, 0.0799807
51.5458, -0.428809, 5.48696, -59.0296, 99, 0.274612, 0.520664, 1.93288, 1.80315, 1.41933, 1.30761, 1.24504, 0.000828806
48.4432, 0.217776, 3.21195, -62.1321, 84, 0.226891, 0.576705, 2.93272, 2.42636, 1.9007, 1.89438, 1.62299, 0.0225521
47.4467, -0.347769, 4.9767, -63.1286, 97, 0.251673, 0.489141, 2.8065, 2.2047, 2.16531, 1.71517, 1.61363, 0.0419386
24.0991, 0.329124, 4.59421, -86.4763, 52, 0.208118, 0.463443, 1.39115, 1.30113, 1.13763, 1.11999, 1.10354, 0.0170417
21.4891, 0.170078, 1.97883, -89.0862, 41, 0.174428, 0.524124, 1.69969, 1.54952, 1.39747, 1.26676, 1.02342, 0
14.6432, -0.22364, 6.24404, -95.9322, 30, 3.60883, 0.488106, 1.87805, 1.11639, 1.04196, 1.01912, 0.974353, 0.00990052
94.8405, 0.245972, 4.43664, -16.9348, 188, 0.275969, 0.504471, 2.89382, 2.44312, 1.77988, 1.55476, 1.40513, 0
92.2165, 0.397035, 6.04629, -19.5588, 170, 1.28605, 0.54245, 2.57012, 2.52787, 2.29926, 1.96604, 1.90795, 0
80.0931, -0.461455, 0.759574, -31.6822, 133, 0.263948, 0.602204, 2.31138, 2.24362, 1.87237, 1.83668, 1.80295, 0.0157022
62.4583, 0.0506611, 1.69171, -49.317, 136, 0.241962, 0.459252, 2.91116, 2.08527, 1.56813, 1.47632, 1.46593, 0
59.677, 0.30121, 2.16183, -52.0983, 117, 0.255345, 0.51006, 2.32785, 2.25468, 2.0443, 1.78341, 1.72783, 0
56.8632, -0.313739, 4.64874, -54.9121, 103, 0.272582, 0.55207, 2.65502, 2.48175, 2.0437, 1.62678, 1.62146, 0
49.6826, 0.408624, 5.50226, -62.0927, 92, 0.224056, 0.540028, 2.08384, 2.03585, 1.89153, 1.3165, 1.30987, 0
30.1294, -0.123038, 5.72802, -81.6459, 65, 0.1639, 0.46353, 1.87685, 1.3781, 1.33119, 1.27651, 1.04516, 0
24.5225, 0.325207, 3.96226, -87.2529, 37, 0.192243, 0.662769, 2.40224, 2.18337, 1.74376, 1.72304, 1.60849, 0
20.4872, 0.0509887, 1.15584, -91.2882, 48, 0.162887, 0.426816, 1.22624, 1.12862, 1.11575, 0.946895, 0.924597, 0
18.5166, -0.298721, 3.80122, -93.2588, 40, 0.204922, 0.462914, 1.26705, 1.26595, 1.25743, 1.20022, 1.10378, 0
12.172, 0.054289, 0.0319692, -99.6033, 23, 0.109232, 0.529219, 2.27586, 1.36138, 0.935522, 0.844104, 0.786531, 0
99.6699, 0.427337, 4.75504, 3.67035, 175, 0.251995, 0.569542, 2.08561, 2.00176, 1.80422, 1.76028, 1.7518, 0.030551
95.0341, -0.242738, 3.32829, -0.965416, 172, 0.269008, 0.552524, 3.21389, 2.7829, 2.49673, 1.97916, 1.86412, 0.00388089
90.9825, 0.280874, 5.94797, -5.017, 168, 0.304567, 0.541563, 2.93988, 2.22874, 2.12316, 2.00892, 1.84192, 0.00641976
89.7311, -0.120414, 5.16188, -6.26842, 190, 0.260647, 0.472269, 2.91904, 2.61327, 1.80198, 1.78416, 1.66698, 0.00174638
86.0116, 0.0328305, 2.80226, -9.98797, 164, 0.250673, 0.524461, 2.35857, 2.21138, 1.85174, 1.84309, 1.71777, 0.00557325
73.2807, 0.299893, 3.77437, -22.7189, 135, 0.261211, 0.54282, 3.31683, 2.36581, 2.06073, 1.98118, 1.86589, 0.0567369
70.7949, 0.423491, 1.24001, -25.2046, 147, 0.244661, 0.481598, 2.7429, 2.23364, 1.97983, 1.83186, 1.60993, 0.0254833
58.0747, -0.327525, 4.57724, -37.9248, 123, 0.225433, 0.472152, 1.94533, 1.87302, 1.6149, 1.61323, 1.59386, 0
45.318, -0.39592, 2.38602, -50.6816, 89, 0.263082, 0.509191, 2.43331, 1.75073, 1.3044, 1.26687, 1.25228, 0.00535058
33.5611, -0.342255, 0.656468, -62.4384, 59, 0.273391, 0.568833, 1.89237, 1.72275, 1.50505, 1.44233, 1.21725, 0.0634702
32.0784, 0.0269437, 0.00852569, -63.9211, 60, 1.47034, 0.53464, 2.36516, 1.61686, 1.34259, 1.28359, 1.26465, 0
30.3296, 0.449165, 0.617558, -65.6699, 60, 0.212619, 0.505494, 1.92578, 1.60323, 1.37076, 1.29137, 1.28534, 0
28.2605, 0.289415, 4.29332, -67.739, 54, 0.216498, 0.523343, 2.22898, 1.89067, 1.33384, 1.24136, 1.07134, 0.0556529
22.4973, -0.0767165, 1.33567, -73.5022, 43, 0.194393, 0.523194, 1.96165, 1.73706, 1.50225, 1.3497, 1.13687, 0.0101064
22.0309, 0.476442, 5.57111, -73.9686, 39, 0.206643, 0.564896, 1.5072, 1.38748, 1.38635, 1.33962, 1.32021, 0
13.0029, 0.403084, 2.5014, -82.9966, 28, 0.174654, 0.46439, 1.95782, 1.52211, 1.42305, 0.748518, 0.687185, 0
11.8203, -0.0611277, 5.70503, -84.1792, 27, 0.116298, 0.437791, 2.09139, 1.37814, 1.1418, 0.980519, 0.898955, 0
99.2852, 0.167832, 2.26717, -8.1059, 199, 0.258048, 0.498921, 2.6491, 2.15498, 1.64356, 1.59321, 1.55937, 0.000580983
98.8938, -0.341201, 4.63664, -8.49725, 173, 0.249543, 0.571641, 3.12995, 2.59835, 2.33482, 2.1754, 1.88797, 0
96.4594, -0.0342779, 5.92013, -10.9317, 192, 0.287907, 0.502393, 2.77923, 2.3339, 2.25053, 2.04826, 1.97463, 0
93.0713, -0.416362, 2.97461, -14.3198, 148, 0.279358, 0.62886, 3.37835, 2.49211, 2.34621, 2.13658, 1.87311, 0.00786525
91.3828, 0.158825, 4.97424, -16.0082, 189, 0.256788, 0.483507, 3.88552, 2.05296, 1.95585, 1.92737, 1.82257, 0.0101509
86.1278, -0.373923, 2.09085, -21.2633, 151, 0.262458, 0.570383, 2.94337, 2.48908, 2.40441, 2.30101, 2.19561, 0
85.205, 0.402389, 0.88344, -22.1861, 116, 0.222186, 0.734526, 5.57265, 3.64919, 3.61896, 3.54621, 2.01267, 0.183863
72.1542, 0.255549, 0.164703, -35.2369, 149, 1.32295, 0.484256, 1.89314, 1.85711, 1.75809, 1.65477, 1.55031, 0.00113837
66.393, -0.18871, 5.42073, -40.9981, 142, 0.233716, 0.467556, 2.20609, 2.03805, 1.82322, 1.79459, 1.73766, 0.00132101
65.3211, -0.00422726, 3.24841, -42.07, 123, 0.24532, 0.531066, 2.58124, 2.24862, 2.10511, 2.06681, 1.70265, 0.00519437
63.0308, -0.209214, 3.8778, -44.3603, 110, 0.223633, 0.573007, 3.02922, 2.69172, 1.70902, 1.44422, 1.38492, 0.0233259
61.7088, 0.359473, 3.07019, -45.6823, 119, 0.222515, 0.518562, 1.75632, 1.51368, 1.47229, 1.47033, 1.46884, 0
59.4769, 0.18594, 1.76982, -47.9142, 107, 0.220669, 0.555859, 2.00808, 2.00319, 1.93122, 1.80615, 1.70515, 0.0111276
54.7773, -0.472563, 5.75726, -52.6138, 79, 0.263889, 0.693384, 2.58113, 2.47974, 1.53304, 1.51722, 1.46001, 0.0121787
34.914, -0.00493859, 1.10346, -72.4771, 62, 0.163187, 0.563129, 3.28491, 2.19951, 2.14743, 2.14743, 1.59424, 0.134653
30.8664, -0.222922, 0.196637, -76.5247, 65, 0.982868, 0.474868, 1.52793, 1.26902, 1.07333, 1.07134, 1.05728, 0
28.5337, 0.0648916, 4.48068, -78.8574, 67, 0.237896, 0.425876, 1.85253, 1.82588, 1.3949, 1.21315, 1.09176, 0
23.8199, 0.416045, 5.35657, -83.5712, 44, 0.214017, 0.54136, 1.96431, 1.3528, 1.26355, 1.24784, 1.20482, 0
10.9516, -0.0583358, 2.76696, -96.4395, 28, 0.147176, 0.391127, 1.02646, 0.937937, 0.923011, 0.797581, 0.773639, 0
99.2194, -0.231351, 0.34194, 15.9577, 191, 0.462962, 0.519473, 2.28664, 2.22662, 2.10123, 2.07965, 2.06211, 0
95.8782, -0.0467645, 4.20805, 12.6165, 200, 0.261115, 0.479391, 2.71803, 2.38603, 2.16292, 1.94007, 1.84077, 0
90.4789, -0.310402, 4.60307, 7.21716, 154, 0.25801, 0.587525, 2.60172, 2.54508, 1.79221, 1.78958, 1.63777, 0
81.0175, -0.0545656, 1.10332, -2.24422, 166, 0.250615, 0.488057, 3.06664, 2.2191, 2.1077, 2.02414, 1.86481, 0.00127723
68.3976, -0.488186, 5.76366, -14.8641, 108, 0.249538, 0.633311, 2.14497, 2.1347, 2.09402, 2.07897, 1.75893, 0.000564949
67.9187, -0.153174, 3.21296, -15.3429, 131, 0.237241, 0.518464, 2.43311, 2.04735, 1.88879, 1.84609, 1.78193, 0
60.5358, -0.435075, 3.53599, -22.7258, 109, 0.267854, 0.555375, 2.59064, 2.1683, 2.10471, 1.88627, 1.74597, 0
60.4412, -0.0854518, 1.86004, -22.8205, 139, 0.274347, 0.434829, 2.13648, 1.91552, 1.56674, 1.49678, 1.29336, 0
54.7767, 0.493805, 1.91675, -28.485, 105, 0.257032, 0.521682, 1.53779, 1.43498, 1.34073, 1.30897, 1.29569, 0.00728896
49.0922, -0.414824, 2.31301, -34.1695, 105, 0.244099, 0.467545, 2.36124, 1.67113, 1.4028, 1.29737, 1.14389, 0.0172104
37.7104, 0.280102, 4.87447, -45.5513, 66, 0.154292, 0.571369, 2.57879, 2.47362, 1.93564, 1.60384, 1.55923, 0.00844238
35.251, -0.406159, 5.0738, -48.0107, 57, 0.220002, 0.618439, 1.61037, 1.52159, 1.44969, 1.38149, 1.37702, 0
25.5654, 0.274028, 2.84881, -57.6963, 48, 0.179098, 0.532613, 1.96991, 1.95457, 1.75337, 1.57203, 1.25861, 0.0163286
13.8993, 0.167541, 3.75882, -69.3624, 32, 0.122735, 0.434353, 1.34693, 1.12785, 1.09167, 1.01957, 0.951385, 0
10.099, 0.187986, 0.265021, -73.1627, 16, 0.0708835, 0.631189, 2.12674, 1.65982, 1.06832, 0.8985, 0.798898, 0
96.0736, -0.0357734, 4.48089, -1.41211, 196, 0.283886, 0.490172, 2.71344, 2.57681, 2.19841, 2.07939, 1.95373, 0.0033343
90.0214, 0.377593, 4.04255, -7.46435, 160, 0.233265, 0.562634, 4.15737, 3.84039, 2.75938, 2.30784, 2.28208, 0.0313496
78.5671, 0.0817334, 0.307804, -18.9186, 169, 0.29707, 0.464894, 1.87262, 1.74109, 1.73395, 1.34707, 1.34151, 0.00249146
52.1925, 0.400957, 2.66115, -45.2933, 84, 0.227519, 0.621339, 2.83503, 2.63698, 1.91397, 1.86008, 1.85755, 0.0169452
49.3148, 0.0902563, 1.37166, -48.1709, 103, 0.224533, 0.478784, 2.67603, 1.57168, 1.38767, 1.37061, 1.32936, 0
47.0759, 0.313502, 5.07095, -50.4098, 110, 0.222675, 0.427963, 1.77645, 1.70102, 1.45264, 1.35844, 1.26694, 0.000597115
33.6797, -0.136459, 0.74388, -63.806, 63, 0.215616, 0.534598, 1.99056, 1.88591, 1.27619, 1.13405, 1.12929, 0
33.0363, -0.0861581, 5.12609, -64.4494, 69, 0.228576, 0.478788, 1.45758, 1.36545, 1.27122, 1.19072, 1.17659, 0
33.0209, 0.131714, 2.28033, -64.4648, 73, 0.21037, 0.452341, 2.04627, 1.47452, 1.28331, 1.17555, 1.11682, 0.0102701
19.1883, -0.264059, 0.101331, -78.2975, 36, 0.737522, 0.533007, 2.42726, 1.31119, 1.23967, 1.1276, 1.06433, 0.024807
95.7002, 0.271259, 0.324279, 5.30552, 154, 0.263963, 0.62143, 2.29774, 2.19532, 2.13906, 2.1012, 1.93063, 0
91.8296, -0.323752, 1.44255, 1.43497, 187, 0.271123, 0.491068, 2.98658, 2.78121, 2.50572, 2.14497, 2.06653, 0
79.8512, 0.0598639, 2.05499, -10.5435, 160, 0.256203, 0.49907, 2.12116, 1.96058, 1.66801, 1.62096, 1.57995, 0.0102893
76.7127, -0.028022, 1.05778, -13.682, 151, 0.250613, 0.508031, 1.79296, 1.77376, 1.74664, 1.73314, 1.69885, 0
74.0779, 0.498989, 5.52045, -16.3167, 124, 0.246754, 0.597403, 2.94371, 2.44393, 2.00873, 1.76342, 1.74828, 0.0443137
65.7371, -0.24821, 0.186768, -24.6576, 126, 0.315313, 0.521723, 2.21513, 1.91014, 1.85507, 1.75084, 1.70663, 0.0166802
56.9768, -0.269268, 2.41021, -33.4178, 96, 0.232063, 0.593509, 2.6191, 2.21256, 2.07096, 1.66074, 1.58238, 0.00133573
39.5963, 0.121436, 1.64697, -50.7984, 73, 0.260112, 0.542415, 1.74208, 1.69669, 1.68444, 1.542, 1.53643, 0.00304871
36.8553, -0.0810173, 3.11481, -53.5394, 81, 0.231405, 0.455004, 3.01769, 1.95576, 1.7018, 1.48232, 1.36567, 0.0124856
28.2871, -0.477952, 3.76816, -62.1076, 60, 0.212742, 0.471452, 1.60311, 1.44175, 1.02961, 0.986168, 0.983188, 0.0171602
27.4039, -0.152688, 4.4575, -62.9908, 57, 0.189751, 0.480769, 2.21632, 1.73874, 1.47855, 1.31862, 1.27883, 0.0326551
27.1289, 0.467674, 1.06496, -63.2658, 55, 0.224893, 0.493252, 1.75046, 1.1559, 1.09504, 1.02665, 0.853937, 0
16.8004, -0.27483, 5.50737, -73.5943, 40, 0.173539, 0.42001, 1.77951, 1.77703, 0.852436, 0.824941, 0.824554, 0
13.1649, 0.345392, 3.71263, -77.2298, 26, 0.167783, 0.506342, 1.52207, 1.14722, 0.945492, 0.894167, 0.81606, 0.0142286
99.8551, -0.441074, 0.345799, -0.410346, 176, 0.515986, 0.567359, 3.7456, 3.32934, 3.02063, 2.457, 1.90552, 0.0224157
97.5569, 0.116769, 5.83076, -2.70855, 142, 0.24779, 0.68702, 3.80468, 3.72047, 2.87864, 2.20683, 2.04483, 0.0966807
94.2985, -0.0697603, 2.26013, -5.96694, 183, 0.255339, 0.515292, 5.92624, 2.49326, 2.31243, 2.21195, 2.16305, 0.107611
93.1462, 0.0754824, 2.80141, -7.11923, 169, 0.247671, 0.551161, 2.45507, 1.97006, 1.84045, 1.69003, 1.68416, 0.0249661
71.7671, -0.414224, 4.11731, -28.4984, 133, 0.243137, 0.539602, 2.51251, 1.95513, 1.89441, 1.73803, 1.56803, 0.0193541
68.5355, -0.303141, 5.9877, -31.7299, 124, 0.554091, 0.552706, 3.3582, 2.27472, 1.86391, 1.83465, 1.57166, 0.0389657
60.0861, -0.212507, 1.11172, -40.1793, 117, 0.234386, 0.513557, 1.9938, 1.93061, 1.58416, 1.56699, 1.5089, 0.0148043
56.9957, 0.00414726, 0.214582, -43.2698, 119, 0.432785, 0.478955, 3.31157, 2.11115, 1.95508, 1.65899, 1.50654, 0.0298834
53.7581, -0.00122516, 4.55982, -46.5074, 117, 0.221486, 0.459471, 2.34594, 1.86432, 1.59903, 1.55916, 1.47056, 0.000826016
53.2651, 0.393406, 0.773214, -47.0003, 99, 0.23909, 0.538032, 2.12063, 1.92041, 1.9006, 1.8183, 1.64873, 0.0134212
44.6509, 0.321084, 1.76877, -55.6146, 89, 0.228444, 0.501695, 1.80709, 1.63127, 1.29876, 1.16505, 1.12733, 0.0416937
19.564, 0.0569352, 4.08613, -80.7015, 43, 0.220276, 0.454976, 2.39075, 1.90056, 1.16561, 0.993128, 0.903488, 0
96.23, 0.399516, 1.90737, -10.8767, 198, 0.268726, 0.48601, 1.65348, 1.58384, 1.56182, 1.55273, 1.54377, 0.00623257
94.79, -0.144631, 4.07792, -12.3167, 169, 0.253294, 0.560887, 3.99494, 3.71875, 2.00931, 1.95854, 1.77103, 0.0559695
92.2778, -0.495816, 0.650766, -14.8289, 149, 0.248728, 0.619314, 2.89513, 2.49638, 2.22459, 2.2042, 2.03169, 0
82.2191, 0.376763, 6.11885, -24.8876, 149, 2.01701, 0.551806, 2.91711, 2.76183, 2.11219, 2.07931, 1.86461, 0.0686466
80.3787, 0.407372, 5.06129, -26.728, 154, 0.237079, 0.52194, 2.7328, 2.45507, 1.94682, 1.91153, 1.82033, 0
79.8776, -0.395581, 4.8552, -27.229, 140, 0.244709, 0.570554, 2.75979, 2.48429, 2.31911, 2.09394, 1.74438, 0.00527846
75.4187, 0.298404, 3.83658, -31.6879, 138, 0.255411, 0.546513, 3.44944, 2.3423, 1.69106, 1.67114, 1.62776, 0.00120279
62.9209, -0.189314, 5.79301, -44.1858, 124, 0.264449, 0.507427, 2.53381, 2.51593, 1.93975, 1.54675, 1.49791, 0.00136343
62.1724, -0.153254, 1.37788, -44.9343, 112, 0.244672, 0.555111, 2.07465, 2.01903, 1.90646, 1.78887, 1.66527, 0
55.7883, 0.0655295, 3.11162, -51.3183, 109, 0.216013, 0.51182, 2.1841, 2.10546, 1.73149, 1.60987, 1.59178, 0
30.657, 0.124835, 0.461805, -76.4496, 60, 0.18037, 0.51095, 1.92238, 1.79714, 1.69625, 1.38959, 1.34225, 0
21.4113, 0.0205028, 5.39754, -85.6953, 40, 0.192509, 0.535283, 3.92553, 2.23871, 1.78911, 1.74906, 1.18621, 0.0050203
20.0962, 0.0813386, 4.41274, -87.0105, 46, 0.175663, 0.436874, 1.09353, 0.95168, 0.912933, 0.881632, 0.876334, 0
12.8545, 0.287407, 1.45181, -94.2522, 24, 0.120201, 0.535603, 1.76634, 1.17529, 1.1664, 1.11799, 1.0563, 0.00419945
93.2375, 0.237271, 2.60152, -4.82953, 169, 0.241404, 0.551701, 3.04408, 2.67074, 2.46387, 2.44224, 2.03682, 0.0130898
86.707, -0.480874, 2.52917, -11.3601, 148, 0.252696, 0.585858, 3.72233, 2.63902, 2.6097, 2.27092, 2.08452, 0.0476905
75.3698, -0.423407, 1.39902, -22.6973, 125, 0.242922, 0.602958, 2.4894, 2.20598, 2.15352, 2.10658, 1.88531, 0.0151612
73.3856, 0.469134, 0.0784841, -24.6815, 108, 3.59712, 0.679496, 2.83075, 2.50775, 2.1597, 1.99094, 1.87089, 0.0619997
67.3017, 0.0633901, 4.61985, -30.7654, 139, 0.266951, 0.484185, 3.3593, 2.08436, 2.06789, 1.98637, 1.6265, 0.0407999
47.2977, -0.0850171, 1.70403, -50.7693, 95, 0.238821, 0.497871, 2.40693, 2.19415, 2.09229, 1.44119, 1.40072, 0.0363232
46.7982, -0.0594572, 0.74679, -51.2689, 100, 0.208181, 0.467982, 2.50513, 1.82331, 1.54239, 1.41579, 1.37297, 0.00360421
41.2509, -0.483732, 5.37742, -56.8162, 70, 0.218459, 0.589298, 2.80144, 1.98044, 1.63035, 1.46979, 1.34232, 0
36.3227, 0.337423, 3.84303, -61.7444, 66, 0.238316, 0.550343, 2.249, 1.99404, 1.34849, 1.15994, 1.13827, 0.016173
29.8276, 0.0913042, 5.81902, -68.2394, 69, 0.17811, 0.432285, 2.91956, 2.22857, 2.14337, 1.36364, 1.16026, 0.0478787
22.814, -0.301543, 3.61985, -75.253, 37, 0.173434, 0.616595, 2.22812, 2.20497, 2.13008, 1.48395, 1.4334, 0
19.7696, 0.358797, 0.991589, -78.2975, 49, 0.211291, 0.403461, 1.13459, 1.12781, 1.04062, 0.981544, 0.842901, 0
18.2341, -0.228565, 2.89358, -79.833, 33, 0.107828, 0.552547, 1.38958, 1.35477, 1.28547, 1.24129, 1.00933, 0.00880427
11.7817, 0.0444533, 2.17824, -86.2854, 25, 0.097973, 0.471268, 1.0546, 1.00702, 0.988554, 0.889256, 0.783548, 0
10.189, -0.246648, 4.99699, -87.8781, 13, 0.0665344, 0.783767, 2.55025, 1.84405, 1.40007, 1.22938, 0.888468, 0
88.4649, -0.286159, 0.88461, -14.0191, 152, 0.255895, 0.582006, 2.52973, 2.52895, 2.48247, 2.30545, 1.66312, 0.046192
